time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2012-05-02 14:00:00,0.0,329.5,312.3000183105469,99630.0,0.0052999998442828655,281.1000061035156,-0.9000000357627869,1.5,0.0
2012-05-02 15:00:00,0.0,339.6000061035156,366.5,99680.0,0.005499999970197678,282.3999938964844,-1.0,1.600000023841858,0.0
2012-05-02 16:00:00,0.0,342.6000061035156,399.8000183105469,99570.0,0.005799999926239252,283.70001220703125,-0.9000000357627869,1.8000000715255737,0.0
2012-05-02 17:00:00,0.0,345.70001220703125,404.20001220703125,99480.0,0.006099999882280827,284.8999938964844,-0.800000011920929,2.0,0.0
2012-05-02 18:00:00,0.0,353.8000183105469,451.1000061035156,99380.0,0.0064999996684491634,286.20001220703125,-0.6000000238418579,2.200000047683716,0.0
2012-05-02 19:00:00,0.0,355.8000183105469,394.8000183105469,99400.0,0.0066999997943639755,286.8999938964844,-0.30000001192092896,2.0,0.0
2012-05-02 20:00:00,0.0,357.8999938964844,319.8999938964844,99400.0,0.006899999920278788,287.6000061035156,0.0,1.899999976158142,0.0
2012-05-02 21:00:00,0.0,357.70001220703125,276.8999938964844,99410.0,0.007199999876320362,288.3999938964844,0.30000001192092896,1.8000000715255737,0.0
2012-05-02 22:00:00,0.0,352.70001220703125,171.6999969482422,99430.0,0.006799999624490738,286.70001220703125,-0.10000000149011612,1.8000000715255737,0.0
2012-05-02 23:00:00,0.0,347.70001220703125,64.9000015258789,99440.0,0.0064999996684491634,285.1000061035156,-0.5,1.899999976158142,0.0
2012-05-03 00:00:00,0.0,339.8000183105469,0.0,99470.0,0.006199999712407589,283.3999938964844,-0.9000000357627869,2.0,0.0
2012-05-03 01:00:00,0.0,334.3000183105469,0.0,99440.0,0.005699999630451202,281.8999938964844,-0.6000000238418579,2.0,0.0
2012-05-03 02:00:00,0.0,328.8999938964844,0.0,99430.0,0.005200000014156103,280.3999938964844,-0.4000000059604645,2.0,0.0
2012-05-03 03:00:00,0.0,315.70001220703125,0.0,99420.0,0.004699999932199717,278.8999938964844,-0.20000000298023224,2.0,0.0
2012-05-03 04:00:00,0.0,312.0,0.0,99420.0,0.004399999976158142,277.8000183105469,0.0,2.0,0.0
2012-05-03 05:00:00,0.0,308.3999938964844,0.0,99430.0,0.00419999985024333,276.6000061035156,0.10000000149011612,2.0,0.0
2012-05-03 06:00:00,0.0,280.70001220703125,0.0,99430.0,0.0038999998942017555,275.5,0.30000001192092896,1.899999976158142,0.0
2012-05-03 07:00:00,0.0,279.8000183105469,0.0,99440.0,0.0037999998312443495,275.1000061035156,-0.10000000149011612,1.600000023841858,0.0
2012-05-03 08:00:00,0.0,278.8000183105469,0.0,99430.0,0.003599999938160181,274.6000061035156,-0.4000000059604645,1.2000000476837158,0.0
2012-05-03 09:00:00,0.0,261.70001220703125,0.0,99440.0,0.003499999875202775,274.20001220703125,-0.699999988079071,0.9000000357627869,0.0
2012-05-03 10:00:00,0.0,265.1000061035156,92.70000457763672,99420.0,0.0038999998942017555,276.0,-0.5,1.100000023841858,0.0
2012-05-03 11:00:00,0.0,268.70001220703125,225.8000030517578,99400.0,0.004299999680370092,277.8999938964844,-0.30000001192092896,1.3000000715255737,0.0
2012-05-03 12:00:00,0.0,293.3000183105469,316.8999938964844,99380.0,0.004799999762326479,279.70001220703125,-0.20000000298023224,1.5,0.0
2012-05-03 13:00:00,0.0,296.70001220703125,447.5,99390.0,0.004799999762326479,281.3999938964844,-0.30000001192092896,1.7000000476837158,0.0
2012-05-03 14:00:00,0.0,300.3000183105469,547.1000366210938,99390.0,0.004799999762326479,283.0,-0.4000000059604645,1.899999976158142,0.0
2012-05-03 15:00:00,0.0,308.20001220703125,748.5,99390.0,0.004799999762326479,284.70001220703125,-0.4000000059604645,2.1000001430511475,0.0
2012-05-03 16:00:00,0.0,312.3000183105469,817.0,99280.0,0.005399999674409628,286.6000061035156,-0.20000000298023224,2.1000001430511475,0.0
2012-05-03 17:00:00,0.0,316.20001220703125,825.7000122070312,99190.0,0.0058999997563660145,288.5,0.0,2.0,0.0
2012-05-03 18:00:00,0.0,338.3000183105469,741.1000366210938,99080.0,0.0064999996684491634,290.3999938964844,0.30000001192092896,2.0,0.0
2012-05-03 19:00:00,0.0,339.3999938964844,649.0,99000.0,0.0066999997943639755,290.8000183105469,0.20000000298023224,1.899999976158142,0.0
2012-05-03 20:00:00,0.0,340.5,526.2999877929688,98920.0,0.006899999920278788,291.20001220703125,0.10000000149011612,1.7000000476837158,0.0
2012-05-03 21:00:00,0.0,369.3999938964844,357.8999938964844,98840.0,0.0071000000461936,291.6000061035156,0.0,1.600000023841858,0.0
2012-05-03 22:00:00,0.0,364.70001220703125,223.0,98930.0,0.006899999920278788,290.0,0.10000000149011612,1.600000023841858,0.0
2012-05-03 23:00:00,0.0,359.8999938964844,86.0,99010.0,0.0066999997943639755,288.3999938964844,0.30000001192092896,1.7000000476837158,0.0
2012-05-04 00:00:00,0.0,329.5,0.0,99090.0,0.006399999838322401,286.70001220703125,0.4000000059604645,1.8000000715255737,0.0
2012-05-04 01:00:00,0.0,324.70001220703125,0.0,99050.0,0.005799999926239252,285.0,0.6000000238418579,1.899999976158142,0.0
2012-05-04 02:00:00,0.0,320.0,0.0,99000.0,0.005200000014156103,283.3999938964844,0.800000011920929,2.1000001430511475,0.0
2012-05-04 03:00:00,0.0,303.1000061035156,0.0,98950.0,0.004600000102072954,281.70001220703125,1.0,2.299999952316284,0.0
2012-05-04 04:00:00,0.0,299.6000061035156,0.0,98960.0,0.004299999680370092,280.3000183105469,0.699999988079071,2.4000000953674316,0.0
2012-05-04 05:00:00,0.0,295.8999938964844,0.0,98970.0,0.003999999724328518,278.8999938964844,0.30000001192092896,2.6000001430511475,0.0
2012-05-04 06:00:00,0.0,264.1000061035156,0.0,98970.0,0.0037999998312443495,277.5,0.0,2.700000047683716,0.0
2012-05-04 07:00:00,0.0,263.70001220703125,0.0,98920.0,0.003700000001117587,277.1000061035156,-0.20000000298023224,2.4000000953674316,0.0
2012-05-04 08:00:00,0.0,263.20001220703125,0.0,98860.0,0.003499999875202775,276.8000183105469,-0.4000000059604645,2.0,0.0
2012-05-04 09:00:00,0.0,250.90000915527344,0.0,98810.0,0.003399999812245369,276.5,-0.6000000238418579,1.7000000476837158,0.0
2012-05-04 10:00:00,0.0,253.90000915527344,111.9000015258789,98820.0,0.0038999998942017555,278.5,-1.100000023841858,1.399999976158142,0.0
2012-05-04 11:00:00,0.0,257.0,267.0,98830.0,0.004399999976158142,280.5,-1.600000023841858,1.2000000476837158,0.0
2012-05-04 12:00:00,0.0,287.8999938964844,390.6000061035156,98830.0,0.004999999888241291,282.5,-2.200000047683716,0.9000000357627869,0.0
2012-05-04 13:00:00,0.0,290.1000061035156,550.5,98800.0,0.005200000014156103,284.1000061035156,-2.200000047683716,2.4000000953674316,0.0
2012-05-04 14:00:00,0.0,292.1000061035156,672.0,98750.0,0.005399999674409628,285.70001220703125,-2.299999952316284,3.799999952316284,0.0
2012-05-04 15:00:00,0.0,323.0,720.2999877929688,98720.0,0.005699999630451202,287.20001220703125,-2.299999952316284,5.200000286102295,0.0
2012-05-04 16:00:00,0.0,323.1000061035156,785.5,98670.0,0.005699999630451202,287.70001220703125,-2.1000001430511475,5.300000190734863,0.0
2012-05-04 17:00:00,0.0,323.3000183105469,794.2999877929688,98630.0,0.005799999926239252,288.20001220703125,-1.8000000715255737,5.300000190734863,0.0
